Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Unnamed: 9,Stress
10.875,10.875,1,1,1,0.75,26.50829143,-4.773172755,-0.653450935,,-243.0956922
10.884,10.884,1,1,1,0.75,26.51037662,-4.675337046,-0.64876772,,-238.1129605
10.893,10.893,1,1,1,0.75,26.51181207,-4.578966047,-0.646007013,,-233.2048258
10.902,10.902,1,1,1,0.75,26.51372412,-4.481549537,-0.644451674,,-228.2434437
10.911,10.911,1,1,1,0.75,26.51566209,-4.384867462,-0.64333409,,-223.319466
10.92,10.92,1,1,1,0.75,26.51618318,-4.288366372,-0.642399605,,-218.4047059
10.929,10.929,1,1,1,0.75,26.51906962,-4.191246195,-0.640630225,,-213.4584159
10.938,10.938,1,1,1,0.75,26.52002461,-4.094065733,-0.638236772,,-208.5090556
10.947,10.947,1,1,1,0.75,26.52147661,-3.996226906,-0.63381192,,-203.5261651
10.956,10.956,1,1,1,0.75,26.52347254,-3.89745355,-0.629436504,,-198.4956793
10.965,10.965,1,1,1,0.75,26.52560748,-3.79999819,-0.627658672,,-193.5323186
10.974,10.974,1,1,1,0.75,26.5262671,-3.700111401,-0.626332237,,-188.4451262
10.983,10.983,1,1,1,0.75,26.52841499,-3.601165103,-0.625076224,,-183.4058327
10.992,10.992,1,1,1,0.75,26.53008517,-3.502448491,-0.62338487,,-178.3782369
11.001,11.001,1,1,1,0.75,26.53204323,-3.403613917,-0.621569825,,-173.3446334
11.01,11.01,1,1,1,0.75,26.53344315,-3.307794795,-0.618092362,,-168.4646056
11.019,11.019,1,1,1,0.75,26.5351993,-3.208610165,-0.613174059,,-163.4131738
11.028,11.028,1,1,1,0.75,26.53663101,-3.110397834,-0.610460394,,-158.4112609
11.037,11.037,1,1,1,0.75,26.53866032,-3.014948606,-0.609378854,,-153.5500716
11.046,11.046,1,1,1,0.75,26.54071482,-2.918912782,-0.608123306,,-148.6590072
11.055,11.055,1,1,1,0.75,26.54176355,-2.823907706,-0.606666299,,-143.8204385
11.064,11.064,1,1,1,0.75,26.54305678,-2.729685509,-0.605437969,,-139.0217414
11.073,11.073,1,1,1,0.75,26.54547821,-2.637440983,-0.602456374,,-134.3237662
11.082,11.082,1,1,1,0.75,26.5466914,-2.545132649,-0.597996794,,-129.6225414
11.091,11.091,1,1,1,0.75,26.5488094,-2.455213539,-0.594666746,,-125.0429988
11.1,11.1,1,1,1,0.75,26.54958915,-2.363507035,-0.592511614,,-120.3724249
11.109,11.109,1,1,1,0.75,26.55176649,-2.272571341,-0.592209203,,-115.741108
11.118,11.118,1,1,1,0.75,26.55238103,-2.181820237,-0.590658087,,-111.1191922
11.127,11.127,1,1,1,0.75,26.55458253,-2.090737342,-0.589851844,,-106.4803785
11.136,11.136,1,1,1,0.75,26.55652864,-2.000654089,-0.587486288,,-101.8924761
11.145,11.145,1,1,1,0.75,26.55773578,-1.90995308,-0.583415791,,-97.2731116
11.154,11.154,1,1,1,0.75,26.55908637,-1.818058803,-0.579184749,,-92.59297451
11.163,11.163,1,1,1,0.75,26.56126219,-1.725657631,-0.576624134,,-87.88702147
11.172,11.172,1,1,1,0.75,26.56249174,-1.632120652,-0.575515726,,-83.12322224
11.181,11.181,1,1,1,0.75,26.56423815,-1.536983088,-0.574741806,,-78.27790589
11.19,11.19,1,1,1,0.75,26.56625176,-1.441878928,-0.573313238,,-73.43429077
11.199,11.199,1,1,1,0.75,26.56777535,-1.345894589,-0.57206407,,-68.54584853
11.208,11.208,1,1,1,0.75,26.56973899,-1.247144165,-0.5685306,,-63.51653078
11.217,11.217,1,1,1,0.75,26.57101772,-1.149086384,-0.564144794,,-58.52248895
11.226,11.226,1,1,1,0.75,26.57344489,-1.049824294,-0.56038542,,-53.46711226
11.235,11.235,1,1,1,0.75,26.57496395,-0.954172411,-0.559016396,,-48.59560183
11.244,11.244,1,1,1,0.75,26.57737177,-0.857082317,-0.557857266,,-43.65084395
11.253,11.253,1,1,1,0.75,26.57884051,-0.764042354,-0.556264852,,-38.91235754
11.262,11.262,1,1,1,0.75,26.58063721,-0.671543632,-0.555715268,,-34.20143635
11.271,11.271,1,1,1,0.75,26.58220529,-0.58024073,-0.553884813,,-29.5514177
11.28,11.28,1,1,1,0.75,26.58458578,-0.489691014,-0.550356149,,-24.93975856
11.289,11.289,1,1,1,0.75,26.58571086,-0.400846838,-0.547118596,,-20.41496181
11.298,11.298,1,1,1,0.75,26.58816306,-0.314436792,-0.544803176,,-16.01413434
11.307,11.307,1,1,1,0.75,26.58938144,-0.229164823,-0.544710543,,-11.67126857
11.316,11.316,1,1,1,0.75,26.59186175,-0.143395794,-0.544950436,,-7.303087837
11.325,11.325,1,1,1,0.75,26.59437371,-0.067247664,-0.54460732,,-3.424895423
11.334,11.334,1,1,1,0.75,26.59639612,-0.015368371,-0.54401649,,-0.782704726
11.343,11.343,1,1,1,0.75,26.59923858,0.05432374,-0.54228082,,2.766685337
11.352,11.352,1,1,1,0.75,26.60125636,0.148328416,-0.538521673,,7.554304178
11.361,11.361,1,1,1,0.75,26.60355657,0.248790106,-0.535792408,,12.67077608
11.37,11.37,1,1,1,0.75,26.60639767,0.354242453,-0.534692977,,18.04142001
11.379,11.379,1,1,1,0.75,26.60851907,0.46416279,-0.533196653,,23.6396168
11.388,11.388,1,1,1,0.75,26.61103261,0.573957551,-0.531860284,,29.23141801
11.397,11.397,1,1,1,0.75,26.61362018,0.688997535,-0.53018296,,35.09035633
11.406,11.406,1,1,1,0.75,26.6165626,0.803491435,-0.527114833,,40.92148276
11.415,11.415,1,1,1,0.75,26.61899806,0.920338874,-0.522551178,,46.87247396
11.424,11.424,1,1,1,0.75,26.62185013,1.036491741,-0.517480538,,52.78809091
11.433,11.433,1,1,1,0.75,26.62460553,1.153638944,-0.514310169,,58.75434898
11.442,11.442,1,1,1,0.75,26.62696904,1.269209969,-0.512138173,,64.64033294
11.451,11.451,1,1,1,0.75,26.62902342,1.385632712,-0.510252864,,70.56969453
11.46,11.46,1,1,1,0.75,26.63189188,1.501527254,-0.508136357,,76.47215507
11.469,11.469,1,1,1,0.75,26.63366317,1.619955423,-0.505246881,,82.50365219
11.478,11.478,1,1,1,0.75,26.63703659,1.737582371,-0.501374697,,88.49434346
11.487,11.487,1,1,1,0.75,26.63941475,1.858392834,-0.495093031,,94.64716983
11.496,11.496,1,1,1,0.75,26.64234772,1.980229804,-0.490867558,,100.8522757
11.505,11.505,1,1,1,0.75,26.64502267,2.104212921,-0.487866193,,107.166684
11.514,11.514,1,1,1,0.75,26.64736647,2.227824751,-0.485533903,,113.4621829
11.523,11.523,1,1,1,0.75,26.65009766,2.351562848,-0.483039947,,119.7641124
11.532,11.532,1,1,1,0.75,26.65277397,2.473116756,-0.479591948,,125.9548021
11.541,11.541,1,1,1,0.75,26.65536921,2.594623113,-0.476351579,,132.14307
11.55,11.55,1,1,1,0.75,26.65746088,2.717864763,-0.470266443,,138.4197157
11.559,11.559,1,1,1,0.75,26.66069607,2.83838763,-0.464384786,,144.557895
11.568,11.568,1,1,1,0.75,26.6631073,2.957793663,-0.460795057,,150.6391943
11.577,11.577,1,1,1,0.75,26.66547149,3.076713934,-0.45774565,,156.6957539
11.586,11.586,1,1,1,0.75,26.66842941,3.195220996,-0.455463396,,162.7312691
11.595,11.595,1,1,1,0.75,26.67065634,3.313602622,-0.45159023,,168.7603957
11.604,11.604,1,1,1,0.75,26.67294053,3.429805036,-0.448682025,,174.6785361
11.613,11.613,1,1,1,0.75,26.67568406,3.548293217,-0.443391015,,180.7130896
11.622,11.622,1,1,1,0.75,26.67851984,3.665824126,-0.437044554,,186.6988897
11.631,11.631,1,1,1,0.75,26.68076377,3.783443785,-0.431851865,,192.6892097
11.64,11.64,1,1,1,0.75,26.68264575,3.898224548,-0.428549419,,198.534946
11.649,11.649,1,1,1,0.75,26.68474998,4.010868746,-0.425690093,,204.2718678
11.658,11.658,1,1,1,0.75,26.68753934,4.122125838,-0.421877097,,209.938145
11.667,11.667,1,1,1,0.75,26.69013631,4.233728198,-0.418959793,,215.6220065
11.676,11.676,1,1,1,0.75,26.69219671,4.34046145,-0.413962509,,221.0578864
11.685,11.685,1,1,1,0.75,26.69471339,4.447707198,-0.408158478,,226.5198675
11.694,11.694,1,1,1,0.75,26.69722194,4.553356809,-0.401819737,,231.900558
11.703,11.703,1,1,1,0.75,26.69883893,4.656538954,-0.397909474,,237.1555815
11.712,11.712,1,1,1,0.75,26.70163118,4.757593825,-0.395040721,,242.3022638
11.721,11.721,1,1,1,0.75,26.70482113,4.860672134,-0.391560813,,247.551999
11.73,11.73,1,1,1,0.75,26.70557211,4.960209405,-0.388355837,,252.6213906
11.739,11.739,1,1,1,0.75,26.70817658,5.058819663,-0.384427329,,257.6435698
11.748,11.748,1,1,1,0.75,26.70963406,5.15560528,-0.378492097,,262.5728208
11.757,11.757,1,1,1,0.75,26.71258937,5.252062059,-0.371907699,,267.4853242
11.766,11.766,1,1,1,0.75,26.71463563,5.346802871,-0.366945519,,272.3104341
11.775,11.775,1,1,1,0.75,26.71659974,5.44000981,-0.363812043,,277.0574246
11.784,11.784,1,1,1,0.75,26.71885001,5.533526948,-0.360250504,,281.8202133
11.793,11.793,1,1,1,0.75,26.72078932,5.624729569,-0.357243328,,286.4651246
11.802,11.802,1,1,1,0.75,26.72274098,5.714853079,-0.353594394,,291.0550773
11.811,11.811,1,1,1,0.75,26.72496029,5.802665719,-0.348036341,,295.5273383
11.82,11.82,1,1,1,0.75,26.7268656,5.891514105,-0.341570152,,300.0523495
11.829,11.829,1,1,1,0.75,26.72880921,5.977635677,-0.334940386,,304.4384851
11.838,11.838,1,1,1,0.75,26.73121717,6.06320132,-0.331303679,,308.7963075
11.847,11.847,1,1,1,0.75,26.73264008,6.145731383,-0.328301096,,312.9995291
11.856,11.856,1,1,1,0.75,26.73506281,6.225918352,-0.324939456,,317.0834179
11.865,11.865,1,1,1,0.75,26.73645908,6.303771926,-0.321328513,,321.0484679
11.874,11.874,1,1,1,0.75,26.73820192,6.380944535,-0.317235201,,324.9788366
11.883,11.883,1,1,1,0.75,26.74063553,6.457071812,-0.310611079,,328.855967
11.892,11.892,1,1,1,0.75,26.74210731,6.530514527,-0.304209446,,332.5963737
11.901,11.901,1,1,1,0.75,26.74368791,6.602659299,-0.300015477,,336.2706768
11.91,11.91,1,1,1,0.75,26.74496852,6.67296824,-0.296561891,,339.8514817
11.919,11.919,1,1,1,0.75,26.74760159,6.742926575,-0.293544321,,343.4144305
11.928,11.928,1,1,1,0.75,26.74896123,6.812340931,-0.290140868,,346.9496746
11.937,11.937,1,1,1,0.75,26.75069736,6.879926047,-0.286151769,,350.3917563
11.946,11.946,1,1,1,0.75,26.75197288,6.945540598,-0.281299888,,353.733478
11.955,11.955,1,1,1,0.75,26.75404424,7.011851393,-0.274360096,,357.110659
11.964,11.964,1,1,1,0.75,26.75562286,7.078422896,-0.269098904,,360.5011178
11.973,11.973,1,1,1,0.75,26.75756086,7.14263232,-0.26529686,,363.7712769
11.982,11.982,1,1,1,0.75,26.75895017,7.205757857,-0.262482877,,366.9862341
11.991,11.991,1,1,1,0.75,26.76069781,7.269732941,-0.258925938,,370.2444584
12,12,1,1,1,0.75,26.76184604,7.331119876,-0.25558464,,373.3708693
12.009,12.009,1,1,1,0.75,26.76365121,7.391073253,-0.251455513,,376.4242697
12.018,12.018,1,1,1,0.75,26.76507647,7.451325155,-0.244715738,,379.4928739
12.027,12.027,1,1,1,0.75,26.76636506,7.510485434,-0.238409112,,382.5058822
12.036,12.036,1,1,1,0.75,26.7683813,7.568160226,-0.234331228,,385.4432352
12.045,12.045,1,1,1,0.75,26.76998752,7.62659063,-0.231037102,,388.4190713
12.054,12.054,1,1,1,0.75,26.77071238,7.683200132,-0.228218419,,391.3021695
12.063,12.063,1,1,1,0.75,26.77248551,7.738456957,-0.224567534,,394.1163765
12.072,12.072,1,1,1,0.75,26.77449685,7.792866224,-0.220924394,,396.8874177
12.081,12.081,1,1,1,0.75,26.77491412,7.846068896,-0.215223156,,399.5970076
12.09,12.09,1,1,1,0.75,26.77719542,7.898169198,-0.208592664,,402.2504541
12.099,12.099,1,1,1,0.75,26.77825021,7.949313922,-0.203185294,,404.8552335
12.108,12.108,1,1,1,0.75,26.77997976,7.999170849,-0.200134284,,407.394426
12.117,12.117,1,1,1,0.75,26.78134839,8.04746929,-0.197497662,,409.8542454
12.126,12.126,1,1,1,0.75,26.78296909,8.095975924,-0.194410608,,412.324668
12.135,12.135,1,1,1,0.75,26.78391808,8.144914724,-0.190967473,,414.8171006
12.144,12.144,1,1,1,0.75,26.78528563,8.190561195,-0.186194282,,417.1418563
12.153,12.153,1,1,1,0.75,26.78652543,8.237762208,-0.179849177,,419.5457841
12.162,12.162,1,1,1,0.75,26.78764703,8.283362741,-0.174195626,,421.8682002
12.171,12.171,1,1,1,0.75,26.78909282,8.329442944,-0.170444241,,424.2150457
12.18,12.18,1,1,1,0.75,26.79099317,8.374008983,-0.16767033,,426.4847754
12.189,12.189,1,1,1,0.75,26.79147631,8.418143364,-0.16454212,,428.7325209
12.198,12.198,1,1,1,0.75,26.79326135,8.462098867,-0.161255004,,430.9711564
12.207,12.207,1,1,1,0.75,26.79424833,8.503729926,-0.157799847,,433.0914088
12.216,12.216,1,1,1,0.75,26.79565857,8.546933686,-0.151957957,,435.2917582
12.225,12.225,1,1,1,0.75,26.79695934,8.589562139,-0.145939262,,437.4628075
12.234,12.234,1,1,1,0.75,26.7984105,8.632209209,-0.141244979,,439.634805
12.243,12.243,1,1,1,0.75,26.79903813,8.672078481,-0.138146091,,441.6653303
12.252,12.252,1,1,1,0.75,26.8002823,8.714153279,-0.135339418,,443.8081821
12.261,12.261,1,1,1,0.75,26.80132701,8.754342115,-0.132185126,,445.8549828
12.27,12.27,1,1,1,0.75,26.80241029,8.79280374,-0.128809696,,447.8138172
12.279,12.279,1,1,1,0.75,26.80401234,8.831894508,-0.124129753,,449.8046937
12.288,12.288,1,1,1,0.75,26.80508045,8.869018746,-0.118004724,,451.6954156
12.297,12.297,1,1,1,0.75,26.80652767,8.907808914,-0.112628486,,453.6709826
12.306,12.306,1,1,1,0.75,26.80766045,8.945065626,-0.109207064,,455.5684514
12.315,12.315,1,1,1,0.75,26.80847803,8.981403301,-0.1066505,,457.419114
12.324,12.324,1,1,1,0.75,26.80987811,9.017585605,-0.103945019,,459.2618636
12.333,12.333,1,1,1,0.75,26.81062306,9.054230096,-0.101121491,,461.1281522
12.342,12.342,1,1,1,0.75,26.8115465,9.089923184,-0.096572094,,462.9459863
12.351,12.351,1,1,1,0.75,26.81298465,9.12418412,-0.091055684,,464.6908814
12.36,12.36,1,1,1,0.75,26.81344532,9.159010556,-0.085068757,,466.4645772
12.369,12.369,1,1,1,0.75,26.81448498,9.193103431,-0.08091647,,468.2009131
12.378,12.378,1,1,1,0.75,26.81623308,9.226487972,-0.078433231,,469.9011738
12.387,12.387,1,1,1,0.75,26.81762937,9.261111492,-0.075851892,,471.6645352
12.396,12.396,1,1,1,0.75,26.81842692,9.296461284,-0.072663074,,473.4648853
12.405,12.405,1,1,1,0.75,26.81903139,9.3300351,-0.069556874,,475.1747857
12.414,12.414,1,1,1,0.75,26.82015134,9.362710135,-0.064676789,,476.8389116
12.423,12.423,1,1,1,0.75,26.82130387,9.396626378,-0.05814137,,478.5662517
12.432,12.432,1,1,1,0.75,26.82254548,9.430439967,-0.053498018,,480.2883636
12.441,12.441,1,1,1,0.75,26.8240637,9.462709266,-0.049974629,,481.9318255
12.45,12.45,1,1,1,0.75,26.82476132,9.495997881,-0.047727779,,483.6272008
12.459,12.459,1,1,1,0.75,26.8259081,9.527678107,-0.044815824,,485.2406614
12.468,12.468,1,1,1,0.75,26.82685296,9.559451044,-0.041666766,,486.8588438
12.477,12.477,1,1,1,0.75,26.82793569,9.591352132,-0.038330385,,488.4835529
12.486,12.486,1,1,1,0.75,26.82915078,9.621523265,-0.03192981,,490.0201561
12.495,12.495,1,1,1,0.75,26.83033109,9.653773086,-0.025914893,,491.662626
12.501,12.501,1,1,1,1,26.83097451,9.675561731,-0.027009598,,492.7723125
12.512,0.011,2,2,1,1,26.83184035,9.712165365,-0.019122843,,494.6365203
12.521,0.02,2,2,1,1,26.83307468,9.741744115,-0.015612062,,496.1429537
12.53,0.029,2,2,1,1,26.83354313,9.772375729,-0.01343846,,497.703009
12.539,0.038,2,2,1,1,26.83541862,9.801534317,-0.010197036,,499.1880436
12.548,0.047,2,2,1,1,26.83548637,9.831619073,-0.007057509,,500.7202477
12.557,0.056,2,2,1,1,26.83703222,9.861585436,-0.002133685,,502.2464221
12.566,0.065,2,2,1,1,26.83803349,9.890354989,0.003931885,,503.7116433
12.575,0.074,2,2,1,1,26.83902088,9.919894327,0.009027436,,505.2160695
12.584,0.083,2,2,1,1,26.83970902,9.948160557,0.011903549,,506.6556568
12.593,0.092,2,2,1,1,26.84110727,9.977350805,0.014803202,,508.1423038
12.602,0.101,2,2,1,1,26.84207144,10.00647891,0.017390409,,509.6257862
12.611,0.11,2,2,1,1,26.84297216,10.03364024,0.020282373,,511.0091012
12.62,0.119,2,2,1,1,26.84421958,10.06193956,0.024759249,,512.4503736
12.629,0.128,2,2,1,1,26.84471252,10.09085453,0.030351589,,513.9230013
12.638,0.137,2,2,1,1,26.84606665,10.11780674,0.036169656,,515.2956661
12.647,0.146,2,2,1,1,26.8469125,10.14388492,0.039907643,,516.6238168
12.656,0.155,2,2,1,1,26.84806397,10.16996987,0.042670824,,517.9523125
12.665,0.164,2,2,1,1,26.84900859,10.19556797,0.045180396,,519.2560126
12.674,0.173,2,2,1,1,26.84975875,10.22172413,0.048058889,,520.5881353
12.683,0.182,2,2,1,1,26.85060597,10.24893577,0.051048288,,521.9740125
12.692,0.191,2,2,1,1,26.85192022,10.27258897,0.056542819,,523.1786601
12.701,0.2,2,2,1,1,26.8519066,10.29858668,0.062194617,,524.5027128
12.71,0.209,2,2,1,1,26.85382071,10.32496265,0.06717232,,525.8460297
12.719,0.218,2,2,1,1,26.85474719,10.34966153,0.069807395,,527.1039331
12.728,0.227,2,2,1,1,26.85504091,10.37378437,0.072581125,,528.3324996
12.737,0.236,2,2,1,1,26.85577313,10.39920234,0.075197631,,529.6270264
12.746,0.245,2,2,1,1,26.85684897,10.42295771,0.078285177,,530.8368771
12.755,0.254,2,2,1,1,26.85795261,10.44417156,0.081769404,,531.9172899
12.764,0.263,2,2,1,1,26.85854744,10.46772254,0.087853013,,533.1167312
12.773,0.272,2,2,1,1,26.85961308,10.48935734,0.093159514,,534.2185826
12.782,0.281,2,2,1,1,26.86067049,10.5111552,0.097218112,,535.3287382
12.791,0.29,2,2,1,1,26.86111348,10.53423373,0.099068844,,536.5041184
12.8,0.299,2,2,1,1,26.86176559,10.55594853,0.10190487,,537.6100442
12.809,0.308,2,2,1,1,26.86289669,10.57811086,0.104438396,,538.738762
12.818,0.317,2,2,1,1,26.8640615,10.598567,0.107307726,,539.780585
12.827,0.326,2,2,1,1,26.86463162,10.62105063,0.111520852,,540.9256666
12.836,0.335,2,2,1,1,26.86520764,10.64344379,0.117839962,,542.0661413
12.845,0.344,2,2,1,1,26.86716062,10.66435648,0.122219083,,543.1312155
12.854,0.353,2,2,1,1,26.8674504,10.68473514,0.125170249,,544.169092
12.863,0.362,2,2,1,1,26.86856903,10.706262,0.12736204,,545.2654462
12.872,0.371,2,2,1,1,26.86960798,10.7273913,0.129888588,,546.3415526
12.881,0.38,2,2,1,1,26.86962885,10.74995339,0.13266204,,547.4906302
12.89,0.389,2,2,1,1,26.87065574,10.77155611,0.135968344,,548.590848
12.899,0.398,2,2,1,1,26.87132243,10.79237969,0.141960335,,549.6513843
12.908,0.407,2,2,1,1,26.87237592,10.8150121,0.147666529,,550.8040433
12.917,0.416,2,2,1,1,26.87341064,10.83625627,0.151180616,,551.886
12.926,0.425,2,2,1,1,26.87398296,10.8572414,0.153573914,,552.9547638
12.935,0.434,2,2,1,1,26.87500645,10.87865017,0.155967623,,554.0451035
12.944,0.443,2,2,1,1,26.87600179,10.90011567,0.158658129,,555.1383327
12.953,0.452,2,2,1,1,26.87678629,10.92060517,0.162026927,,556.1818541
12.962,0.461,2,2,1,1,26.87723693,10.93985203,0.166638724,,557.1620889
12.971,0.47,2,2,1,1,26.87802982,10.9617811,0.173080746,,558.2789273
12.98,0.479,2,2,1,1,26.87964475,10.98266225,0.17725639,,559.3423952
12.989,0.488,2,2,1,1,26.88016584,11.00276534,0.180298287,,560.3662373
12.998,0.497,2,2,1,1,26.88085988,11.02200331,0.182684754,,561.3460191
13.007,0.506,2,2,1,1,26.88167532,11.04286771,0.185402313,,562.4086341
13.016,0.515,2,2,1,1,26.88269831,11.06094703,0.188088544,,563.3294065
13.025,0.524,2,2,1,1,26.88305365,11.07898399,0.191896126,,564.2480214
13.034,0.533,2,2,1,1,26.88359255,11.09890767,0.197496031,,565.2627259
13.043,0.542,2,2,1,1,26.88483043,11.11612624,0.203168038,,566.1396607
13.052,0.551,2,2,1,1,26.88552785,11.1343243,0.206406728,,567.0664801
13.061,0.56,2,2,1,1,26.88657621,11.15286247,0.209102636,,568.0106212
13.07,0.569,2,2,1,1,26.88720109,11.17225894,0.211537452,,568.9984757
13.079,0.578,2,2,1,1,26.88874712,11.18880506,0.214172612,,569.8411624
13.088,0.587,2,2,1,1,26.88892818,11.2082431,0.217064175,,570.8311338
13.097,0.596,2,2,1,1,26.88958121,11.22536215,0.221914629,,571.7029999
13.106,0.605,2,2,1,1,26.89015501,11.24095583,0.22840237,,572.4971794
13.115,0.614,2,2,1,1,26.89099807,11.25932677,0.232453466,,573.4328034
13.124,0.623,2,2,1,1,26.89204419,11.27677511,0.235475097,,574.3214404
13.133,0.632,2,2,1,1,26.89237527,11.29449031,0.237487947,,575.2236679
13.142,0.641,2,2,1,1,26.89351076,11.31129655,0.239869505,,576.0796029
13.151,0.65,2,2,1,1,26.89369904,11.32795957,0.242843066,,576.9282433
13.16,0.659,2,2,1,1,26.8950492,11.34195759,0.246543659,,577.6411569
13.169,0.668,2,2,1,1,26.89557021,11.35898783,0.252583856,,578.5084996
13.178,0.677,2,2,1,1,26.89659092,11.37371833,0.257505304,,579.2587182
13.187,0.686,2,2,1,1,26.89639504,11.38962647,0.261060579,,580.0689127
13.196,0.695,2,2,1,1,26.89835206,11.40491983,0.263323569,,580.8477973
13.205,0.704,2,2,1,1,26.89826661,11.42126882,0.265462548,,581.6804444
13.214,0.713,2,2,1,1,26.89924072,11.43678803,0.268280569,,582.4708315
13.223,0.722,2,2,1,1,26.90030188,11.45099307,0.271068852,,583.194288
13.232,0.731,2,2,1,1,26.90118788,11.46584428,0.27614998,,583.9506543
13.241,0.74,2,2,1,1,26.90134665,11.48046131,0.281776104,,584.695093
13.25,0.749,2,2,1,1,26.90244191,11.49392067,0.285912613,,585.3805731
13.259,0.758,2,2,1,1,26.9029406,11.50886218,0.288285894,,586.1415377
13.268,0.767,2,2,1,1,26.90383528,11.52219303,0.290706684,,586.8204723
13.277,0.776,2,2,1,1,26.90446015,11.53597603,0.293055319,,587.5224349
13.286,0.785,2,2,1,1,26.90535116,11.54992069,0.295912993,,588.2326305
13.295,0.794,2,2,1,1,26.90567201,11.56396307,0.299697746,,588.947803
13.304,0.803,2,2,1,1,26.9063843,11.57742266,0.305144317,,589.6332944
13.313,0.812,2,2,1,1,26.90696247,11.5900058,0.310326356,,590.2741481
13.322,0.821,2,2,1,1,26.90792825,11.60342693,0.313236994,,590.9576808
13.331,0.83,2,2,1,1,26.90865962,11.61603488,0.315618155,,591.5997984
13.34,0.839,2,2,1,1,26.90970769,11.62920565,0.317285626,,592.2705803
13.349,0.848,2,2,1,1,26.90994731,11.64325457,0.319808777,,592.9860859
13.358,0.857,2,2,1,1,26.91034394,11.65519347,0.323137173,,593.5941292
13.367,0.866,2,2,1,1,26.91216564,11.66683373,0.328097029,,594.1869625
13.376,0.875,2,2,1,1,26.91182756,11.68037062,0.333316109,,594.8763908
13.385,0.884,2,2,1,1,26.91315644,11.69291395,0.337175146,,595.5152172
13.394,0.893,2,2,1,1,26.91326841,11.70339804,0.339368588,,596.0491675
13.403,0.902,2,2,1,1,26.91417943,11.71667202,0.341708968,,596.725206
13.412,0.911,2,2,1,1,26.91436884,11.7284023,0.343665943,,597.3226244
13.421,0.92,2,2,1,1,26.91595233,11.74144041,0.346657469,,597.9866497
13.43,0.929,2,2,1,1,26.91597101,11.75300356,0.350538359,,598.5755558
13.439,0.938,2,2,1,1,26.9168917,11.76340848,0.356502106,,599.1054742
13.448,0.947,2,2,1,1,26.91736681,11.77393434,0.360822142,,599.641552
13.457,0.956,2,2,1,1,26.91846007,11.78570285,0.363671591,,600.2409173
13.466,0.965,2,2,1,1,26.91844884,11.79730439,0.365440173,,600.8317791
13.475,0.974,2,2,1,1,26.9196775,11.80827712,0.367695482,,601.3906152
13.484,0.983,2,2,1,1,26.91958174,11.81944256,0.370260285,,601.9592667
13.493,0.992,2,2,1,1,26.92062202,11.82894052,0.373401331,,602.4429937
13.502,1.001,2,2,1,1,26.92110059,11.84005088,0.378264985,,603.0088398
13.511,1.01,2,2,1,1,26.9217953,11.84973186,0.383197411,,603.5018878
13.52,1.019,2,2,1,1,26.92237935,11.86025286,0.386764558,,604.0377178
13.529,1.028,2,2,1,1,26.92263113,11.87044845,0.388999121,,604.556975
13.538,1.037,2,2,1,1,26.92420021,11.88077845,0.391112808,,605.0830777
13.547,1.046,2,2,1,1,26.92460783,11.89097378,0.393719706,,605.6023219
13.556,1.055,2,2,1,1,26.925155,11.8999831,0.396240577,,606.0611625
13.565,1.064,2,2,1,1,26.92568769,11.9102774,0.399984628,,606.5854469
13.574,1.073,2,2,1,1,26.92621048,11.91812253,0.405622674,,606.984996
13.583,1.082,2,2,1,1,26.92674177,11.92704452,0.410051244,,607.4393892
13.592,1.091,2,2,1,1,26.92789229,11.93761331,0.412619247,,607.9776535
13.601,1.1,2,2,1,1,26.92825839,11.94655713,0.414607506,,608.4331584
13.61,1.109,2,2,1,1,26.92887831,11.95657362,0.416718168,,608.9432941
13.619,1.118,2,2,1,1,26.92936104,11.96420668,0.41900444,,609.3320425
13.628,1.127,2,2,1,1,26.92992177,11.97313479,0.422257207,,609.7867477
13.637,1.136,2,2,1,1,26.93046934,11.9826975,0.426994169,,610.2737725
13.646,1.145,2,2,1,1,26.93108261,11.99048144,0.432612016,,610.6702049
13.655,1.154,2,2,1,1,26.93141399,11.99887581,0.435442963,,611.0977271
