Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Unnamed: 9,Stress
2.878,2.878,1,1,1,0,26.98866419,12.10178952,0.799627248,,616.339079
2.887,2.887,1,1,1,0,26.98878881,12.09799404,0.798854302,,616.145777
2.896,2.896,1,1,1,0,26.98881418,12.09408887,0.79942257,,615.9468882
2.905,2.905,1,1,1,0,26.98871608,12.09125891,0.801797161,,615.8027595
2.914,2.914,1,1,1,0,26.98889377,12.08792871,0.803660669,,615.633154
2.923,2.923,1,1,1,0,26.98890831,12.0841959,0.804850416,,615.4430436
2.932,2.932,1,1,1,0,26.98854576,12.08209879,0.804286985,,615.3362383
2.941,2.941,1,1,1,0,26.98835179,12.078409,0.803666592,,615.1483189
2.95,2.95,1,1,1,0,26.98889764,12.0754005,0.80288489,,614.9950975
2.959,2.959,1,1,1,0,26.98875937,12.07103347,0.802684147,,614.7726861
2.968,2.968,1,1,1,0,26.98843575,12.06710022,0.804224811,,614.5723678
2.977,2.977,1,1,1,0,26.98884035,12.06479635,0.806569126,,614.4550326
2.986,2.986,1,1,1,0,26.98886989,12.06043672,0.808340587,,614.2329984
2.995,2.995,1,1,1,0,26.9886786,12.05752282,0.807893828,,614.0845946
3.004,3.004,1,1,1,0,26.98907577,12.05372861,0.80706207,,613.891357
3.013,3.013,1,1,1,0,26.98835383,12.05046729,0.806433082,,613.7252595
3.022,3.022,1,1,1,0,26.9891378,12.04818657,0.806169861,,613.6091032
3.031,3.031,1,1,1,0,26.98853967,12.04442559,0.806088355,,613.4175582
3.04,3.04,1,1,1,0,26.9884812,12.04209071,0.808333864,,613.2986439
3.049,3.049,1,1,1,0,26.98870716,12.0377481,0.810716468,,613.0774766
3.067,3.067,1,1,1,0,26.98910025,12.03129757,0.810164942,,612.7489538
3.076,3.076,1,1,1,0,26.98884085,12.02821941,0.809437142,,612.5921841
3.085,3.085,1,1,1,0,26.98872136,12.02526128,0.809188649,,612.4415277
3.094,3.094,1,1,1,0,26.98923039,12.02237999,0.808586038,,612.2947849
3.103,3.103,1,1,1,0,26.98870983,12.01862545,0.809938304,,612.1035676
3.112,3.112,1,1,1,0,26.98874853,12.0156163,0.812422358,,611.9503133
3.121,3.121,1,1,1,0,26.98888502,12.01357208,0.813724328,,611.8462018
3.135,3.135,1,1,1,0.25,26.98902602,12.00927612,0.811043811,,611.6274103
3.144,3.144,1,1,1,0.25,26.98854053,12.00570259,0.813829523,,611.445412
3.153,3.153,1,1,1,0.25,26.98884314,12.0039814,0.814606437,,611.3577524
3.162,3.162,1,1,1,0.25,26.98863557,11.99996484,0.814062231,,611.1531908
3.171,3.171,1,1,1,0.25,26.9885976,11.99816519,0.812874523,,611.0615355
3.18,3.18,1,1,1,0.25,26.98838375,11.99387064,0.812155704,,610.8428156
3.192,3.192,1,1,1,0.25,26.9889415,11.99182069,0.815790017,,610.7384128
3.201,3.201,1,1,1,0.25,26.98943403,11.98727811,0.816062852,,610.5070611
3.21,3.21,1,1,1,0.25,26.98877687,11.98638427,0.814788503,,610.4615381
3.219,3.219,1,1,1,0.25,26.98868454,11.98309154,0.813881296,,610.2938408
3.228,3.228,1,1,1,0.25,26.98880794,11.9810597,0.813666567,,610.1903598
3.237,3.237,1,1,1,0.25,26.98879876,11.97878354,0.813161728,,610.0744359
3.246,3.246,1,1,1,0.25,26.98866898,11.9769882,0.81482084,,609.9830002
3.255,3.255,1,1,1,0.25,26.98898087,11.97345686,0.816869552,,609.8031506
3.264,3.264,1,1,1,0.25,26.98868063,11.97258467,0.817806669,,609.7587303
3.273,3.273,1,1,1,0.25,26.98877413,11.96881993,0.81737728,,609.5669938
3.282,3.282,1,1,1,0.25,26.98881442,11.9668869,0.816225241,,609.468545
3.291,3.291,1,1,1,0.25,26.98899733,11.96473667,0.815507776,,609.3590349
3.3,3.3,1,1,1,0.25,26.98890534,11.96288231,0.815146372,,609.2645931
3.309,3.309,1,1,1,0.25,26.98898114,11.95977613,0.815154273,,609.1063965
3.318,3.318,1,1,1,0.25,26.98850759,11.95862202,0.81774851,,609.0476185
3.327,3.327,1,1,1,0.25,26.98921056,11.95461875,0.819192645,,608.8437334
3.336,3.336,1,1,1,0.25,26.9892044,11.95411835,0.819436173,,608.8182484
3.345,3.345,1,1,1,0.25,26.98936218,11.95206367,0.818550651,,608.7136044
3.354,3.354,1,1,1,0.25,26.9886126,11.94800445,0.817193953,,608.5068699
3.363,3.363,1,1,1,0.25,26.98914231,11.94666385,0.816627197,,608.4385935
3.372,3.372,1,1,1,0.25,26.9891601,11.94533991,0.816131754,,608.3711661
3.381,3.381,1,1,1,0.25,26.98916813,11.94144982,0.817967635,,608.1730455
3.39,3.39,1,1,1,0.25,26.98909329,11.94012842,0.819964474,,608.1057472
3.399,3.399,1,1,1,0.25,26.98925196,11.93725244,0.821133819,,607.9592744
3.401,3.401,1,1,1,0.25,26.98988281,11.9370761,0.819174632,,607.9502934
3.41,3.41,1,1,1,0.25,26.98896639,11.93505595,0.81777622,,607.8474082
3.419,3.419,1,1,1,0.25,26.98960426,11.93418326,0.817721383,,607.8029623
3.428,3.428,1,1,1,0.25,26.98862822,11.93158874,0.817946257,,607.6708248
3.437,3.437,1,1,1,0.25,26.98970598,11.92806085,0.819867849,,607.4911505
3.446,3.446,1,1,1,0.25,26.98896009,11.92780928,0.821917504,,607.4783385
3.455,3.455,1,1,1,0.25,26.9892081,11.92496005,0.821500963,,607.3332282
3.464,3.464,1,1,1,0.25,26.9892858,11.92303742,0.820937575,,607.2353094
3.473,3.473,1,1,1,0.25,26.98875185,11.91993871,0.819575888,,607.0774935
3.482,3.482,1,1,1,0.25,26.98950236,11.91822274,0.818826012,,606.9900998
3.491,3.491,1,1,1,0.25,26.98858612,11.9170889,0.818510647,,606.9323539
3.5,3.5,1,1,1,0.25,26.98922851,11.9152621,0.820271971,,606.8393154
3.509,3.509,1,1,1,0.25,26.988743,11.91283901,0.822229033,,606.7159087
3.518,3.518,1,1,1,0.25,26.98918937,11.91151889,0.823207129,,606.6486757
3.527,3.527,1,1,1,0.25,26.98878665,11.90876485,0.822644931,,606.5084135
3.536,3.536,1,1,1,0.25,26.9893445,11.90602321,0.821611036,,606.3687826
3.545,3.545,1,1,1,0.25,26.98869614,11.90379917,0.820364562,,606.2555132
3.554,3.554,1,1,1,0.25,26.98962916,11.89994342,0.82001005,,606.0591416
3.563,3.563,1,1,1,0.25,26.98866921,11.89908216,0.820189144,,606.0152778
3.575,3.575,1,1,1,0.25,26.9887369,11.8954146,0.822875546,,605.8284908
3.584,3.584,1,1,1,0.25,26.98898217,11.89163763,0.821580642,,605.6361314
3.593,3.593,1,1,1,0.25,26.98891962,11.88938123,0.82080291,,605.5212139
3.602,3.602,1,1,1,0.25,26.98893959,11.88602053,0.820242383,,605.3500548
3.611,3.611,1,1,1,0.25,26.9891395,11.88221672,0.820909844,,605.1563285
3.62,3.62,1,1,1,0.25,26.9884627,11.87816049,0.823589451,,604.9497463
3.621,3.621,1,1,1,0.25,26.98861793,11.87754783,0.824573915,,604.9185438
3.63,3.63,1,1,1,0.25,26.98882693,11.87066946,0.823918816,,604.5682312
3.639,3.639,1,1,1,0.25,26.98855752,11.86442229,0.822670396,,604.2500652
3.648,3.648,1,1,1,0.25,26.98852516,11.85630544,0.821623792,,603.8366775
3.657,3.657,1,1,1,0.25,26.98870972,11.84711416,0.820905088,,603.3685695
3.666,3.666,1,1,1,0.25,26.98825633,11.83878959,0.820823406,,602.9446028
3.675,3.675,1,1,1,0.25,26.98821545,11.82544368,0.822374861,,602.2649012
3.684,3.684,1,1,1,0.25,26.98823878,11.8126229,0.823306575,,601.6119439
3.693,3.693,1,1,1,0.25,26.98748007,11.79845442,0.823238079,,600.8903495
3.702,3.702,1,1,1,0.25,26.98785691,11.78257815,0.822117433,,600.0817778
3.711,3.711,1,1,1,0.25,26.98731682,11.76591308,0.820928741,,599.2330327
3.72,3.72,1,1,1,0.25,26.9875374,11.74723164,0.819411743,,598.2815945
3.729,3.729,1,1,1,0.25,26.9867097,11.72711173,0.818327514,,597.256896
3.738,3.738,1,1,1,0.25,26.98611894,11.70726042,0.81912538,,596.2458771
3.747,3.747,1,1,1,0.25,26.98581839,11.68356675,0.820617169,,595.0391684
3.756,3.756,1,1,1,0.25,26.9853159,11.6598925,0.821107775,,593.8334487
3.765,3.765,1,1,1,0.25,26.98550582,11.63551961,0.819665765,,592.5921475
3.774,3.774,1,1,1,0.25,26.98482356,11.61010551,0.818003717,,591.2978183
3.783,3.783,1,1,1,0.25,26.9844649,11.58245354,0.816482116,,589.889515
3.792,3.792,1,1,1,0.25,26.98354821,11.55237963,0.814939055,,588.3578633
3.801,3.801,1,1,1,0.25,26.98382719,11.52276377,0.814396851,,586.8495399
3.81,3.81,1,1,1,0.25,26.98229005,11.48960241,0.815776605,,585.1606458
3.819,3.819,1,1,1,0.25,26.98220847,11.45777423,0.81642996,,583.53965
3.828,3.828,1,1,1,0.25,26.98187816,11.4233879,0.815381534,,581.7883683
3.837,3.837,1,1,1,0.25,26.98175326,11.38805024,0.81376412,,579.9886361
3.846,3.846,1,1,1,0.25,26.98133269,11.35263682,0.811890828,,578.1850452
3.855,3.855,1,1,1,0.25,26.97984579,11.31421716,0.81004387,,576.2283483
3.864,3.864,1,1,1,0.25,26.98018193,11.27535684,0.808589324,,574.2492082
3.873,3.873,1,1,1,0.25,26.97837589,11.23410098,0.808796036,,572.1480648
3.882,3.882,1,1,1,0.25,26.97848439,11.1920894,0.809856474,,570.0084327
3.891,3.891,1,1,1,0.25,26.97770498,11.15049451,0.80955138,,567.890022
3.9,3.9,1,1,1,0.25,26.9761358,11.10845486,0.807417153,,565.7489602
3.909,3.909,1,1,1,0.25,26.97602644,11.06329553,0.805532323,,563.4490144
3.918,3.918,1,1,1,0.25,26.97514185,11.01769918,0.803635641,,561.1268115
3.927,3.927,1,1,1,0.25,26.97492783,10.97144322,0.801773735,,558.771015
3.936,3.936,1,1,1,0.25,26.97384476,10.9218297,0.800717376,,556.244219
3.945,3.945,1,1,1,0.25,26.97327804,10.87346968,0.802293694,,553.7812633
3.954,3.954,1,1,1,0.25,26.97212269,10.82501333,0.802112612,,551.313402
3.963,3.963,1,1,1,0.25,26.97148504,10.7733751,0.801069477,,548.6834882
3.972,3.972,1,1,1,0.25,26.97051686,10.72170656,0.798598322,,546.0520311
3.981,3.981,1,1,1,0.25,26.9698989,10.66922699,0.795985001,,543.3792686
3.99,3.99,1,1,1,0.25,26.96889094,10.61525684,0.7937638,,540.6305916
3.999,3.999,1,1,1,0.25,26.96810392,10.56062237,0.792383059,,537.8480807
4.008,4.008,1,1,1,0.25,26.96682516,10.50536868,0.79304644,,535.0340336
4.017,4.017,1,1,1,0.25,26.96611671,10.44931169,0.793585279,,532.1790743
4.026,4.026,1,1,1,0.25,26.96463914,10.39191475,0.792658488,,529.2558722
4.035,4.035,1,1,1,0.25,26.96442409,10.33530333,0.790038591,,526.3726763
4.044,4.044,1,1,1,0.25,26.963291,10.27673077,0.787346832,,523.3896004
4.053,4.053,1,1,1,0.25,26.96240728,10.21882104,0.784861012,,520.440282
4.062,4.062,1,1,1,0.25,26.96154454,10.15959349,0.782808871,,517.4238475
4.071,4.071,1,1,1,0.25,26.96010266,10.09958051,0.782259688,,514.3674115
4.08,4.08,1,1,1,0.25,26.9599216,10.03823395,0.7831684,,511.2430568
4.089,4.089,1,1,1,0.25,26.95841017,9.976402087,0.783054493,,508.0939861
4.098,4.098,1,1,1,0.25,26.95731521,9.914773243,0.780946398,,504.9552548
4.107,4.107,1,1,1,0.25,26.95673249,9.852015002,0.778066736,,501.7590039
4.116,4.116,1,1,1,0.25,26.95544576,9.789432176,0.775587228,,498.5716867
4.125,4.125,1,1,1,0.25,26.95444577,9.724924642,0.773043965,,495.2863449
4.134,4.134,1,1,1,0.25,26.95341486,9.661751771,0.771707148,,492.068977
4.143,4.143,1,1,1,0.25,26.95197008,9.595372011,0.771680195,,488.6882836
4.152,4.152,1,1,1,0.25,26.95062068,9.527544193,0.772347505,,485.2338412
4.161,4.161,1,1,1,0.25,26.95016439,9.463251418,0.770730478,,481.9594371
4.17,4.17,1,1,1,0.25,26.94896938,9.395328219,0.767971474,,478.500137
4.179,4.179,1,1,1,0.25,26.94769865,9.328522777,0.765538673,,475.0977637
4.188,4.188,1,1,1,0.25,26.94577569,9.261185424,0.762692479,,471.6683005
4.197,4.197,1,1,1,0.25,26.94566599,9.191672157,0.760340466,,468.1280189
4.206,4.206,1,1,1,0.25,26.94378161,9.123628571,0.759680695,,464.6625875
4.215,4.215,1,1,1,0.25,26.94351512,9.053064442,0.760341407,,461.0687859
4.224,4.224,1,1,1,0.25,26.94146115,8.984447348,0.759745217,,457.574146
4.233,4.233,1,1,1,0.25,26.9412293,8.912220717,0.757517795,,453.895674
4.242,4.242,1,1,1,0.25,26.93913443,8.840103325,0.754755563,,450.2227653
4.251,4.251,1,1,1,0.25,26.93802742,8.768449712,0.751658543,,446.5734768
4.26,4.26,1,1,1,0.25,26.93704927,8.694557299,0.749045632,,442.8101671
4.269,4.269,1,1,1,0.25,26.93497756,8.621397784,0.74717429,,439.0841836
4.278,4.278,1,1,1,0.25,26.93430003,8.546979794,0.747804065,,435.2941065
4.287,4.287,1,1,1,0.25,26.93330051,8.470914741,0.747370513,,431.4201451
4.296,4.296,1,1,1,0.25,26.93187848,8.395957402,0.745856837,,427.6025992
4.305,4.305,1,1,1,0.25,26.93064983,8.320989363,0.742569901,,423.7845084
4.314,4.314,1,1,1,0.25,26.92958318,8.2449766,0.73994564,,419.9132101
4.323,4.323,1,1,1,0.25,26.92791472,8.167870727,0.73686793,,415.9862402
4.332,4.332,1,1,1,0.25,26.92643921,8.087940642,0.734533773,,411.9154344
4.341,4.341,1,1,1,0.25,26.92571876,8.009552971,0.734161604,,407.9231831
4.35,4.35,1,1,1,0.25,26.92467383,7.930881169,0.733883365,,403.9164612
4.359,4.359,1,1,1,0.25,26.9226549,7.851044256,0.732957846,,399.8504006
4.368,4.368,1,1,1,0.25,26.92048293,7.77132292,0.73015517,,395.7902263
4.377,4.377,1,1,1,0.25,26.91945903,7.689501849,0.727080403,,391.6231133
4.386,4.386,1,1,1,0.25,26.91886018,7.607206309,0.723767856,,387.4318359
4.395,4.395,1,1,1,0.25,26.91726493,7.524567168,0.721013523,,383.223059
4.404,4.404,1,1,1,0.25,26.91551762,7.443103865,0.719664401,,379.0741671
4.413,4.413,1,1,1,0.25,26.91362037,7.358072465,0.719852902,,374.7435534
4.422,4.422,1,1,1,0.25,26.91340155,7.275942898,0.719291238,,370.5607289
4.431,4.431,1,1,1,0.25,26.91106253,7.194497632,0.716540662,,366.4127556
4.44,4.44,1,1,1,0.25,26.90992925,7.108547396,0.713533799,,362.035346
4.449,4.449,1,1,1,0.25,26.90849888,7.026265588,0.710441127,,357.8447679
4.458,4.458,1,1,1,0.25,26.90666667,6.941258574,0.707322986,,353.5153963
4.467,4.467,1,1,1,0.25,26.90526845,6.857705122,0.705057743,,349.2600539
4.476,4.476,1,1,1,0.25,26.90381629,6.772251044,0.704845437,,344.9079134
4.485,4.485,1,1,1,0.25,26.90260978,6.687032468,0.705011066,,340.567767
4.494,4.494,1,1,1,0.25,26.90101863,6.602825253,0.703022995,,336.2791287
4.503,4.503,1,1,1,0.25,26.89968423,6.515180631,0.699667224,,331.8154248
4.512,4.512,1,1,1,0.25,26.89805027,6.429662972,0.696496288,,327.4600462
4.521,4.521,1,1,1,0.25,26.8960733,6.341521248,0.693458772,,322.9710251
4.53,4.53,1,1,1,0.25,26.89487058,6.252759696,0.690346741,,318.4504363
4.539,4.539,1,1,1,0.25,26.89268396,6.164135815,0.688872104,,313.9368591
4.548,4.548,1,1,1,0.25,26.8917159,6.074035175,0.689364132,,309.3480713
4.557,4.557,1,1,1,0.25,26.88955595,5.982621887,0.688214842,,304.6924307
4.566,4.566,1,1,1,0.25,26.88855161,5.894056021,0.68528837,,300.1818082
4.575,4.575,1,1,1,0.25,26.88682326,5.805230211,0.681481079,,295.6579468
4.584,4.584,1,1,1,0.25,26.88530656,5.714263594,0.678764189,,291.0250551
4.593,4.593,1,1,1,0.25,26.88363705,5.621342997,0.675727776,,286.2926479
4.602,4.602,1,1,1,0.25,26.88226204,5.526751138,0.672787126,,281.4751241
4.611,4.611,1,1,1,0.25,26.88040255,5.433015165,0.672291698,,276.7011902
4.62,4.62,1,1,1,0.25,26.87884738,5.339064038,0.672107564,,271.9162986
4.629,4.629,1,1,1,0.25,26.87740761,5.244111428,0.669794256,,267.0804019
4.638,4.638,1,1,1,0.25,26.87500628,5.149832443,0.666403564,,262.2788126
4.647,4.647,1,1,1,0.25,26.87378083,5.054183705,0.662473366,,257.4074624
4.656,4.656,1,1,1,0.25,26.87158382,4.956717834,0.659692981,,252.4435663
4.665,4.665,1,1,1,0.25,26.86996603,4.860369299,0.656794399,,247.5365757
4.674,4.674,1,1,1,0.25,26.8683104,4.76437543,0.655459241,,242.6476481
4.683,4.683,1,1,1,0.25,26.86689422,4.666783437,0.655150325,,237.6773288
4.692,4.692,1,1,1,0.25,26.86440142,4.571615196,0.653381179,,232.83045
4.701,4.701,1,1,1,0.25,26.86319273,4.474303172,0.650439841,,227.8743894
4.71,4.71,1,1,1,0.25,26.86176357,4.378626175,0.646757956,,223.0015999
4.719,4.719,1,1,1,0.25,26.86038845,4.282078296,0.643698558,,218.0844568
4.728,4.728,1,1,1,0.25,26.85900884,4.18563153,0.640253269,,213.1724633
4.737,4.737,1,1,1,0.25,26.85619441,4.088417969,0.638114156,,208.2214173
4.746,4.746,1,1,1,0.25,26.85493868,3.990352428,0.637894291,,203.2269804
4.755,4.755,1,1,1,0.25,26.85279691,3.892765183,0.637025264,,198.2569028
4.764,4.764,1,1,1,0.25,26.85169401,3.795055064,0.634157934,,193.2805673
4.773,4.773,1,1,1,0.25,26.84993973,3.699007631,0.631003772,,188.3889117
4.782,4.782,1,1,1,0.25,26.84802914,3.602887239,0.62767785,,183.4935403
4.791,4.791,1,1,1,0.25,26.84636633,3.504564001,0.624198723,,178.4859789
4.8,4.8,1,1,1,0.25,26.84529477,3.40729362,0.621150666,,173.5320391
4.809,4.809,1,1,1,0.25,26.84258118,3.310532838,0.620174057,,168.6040529
4.818,4.818,1,1,1,0.25,26.84104453,3.212468671,0.619700215,,163.609686
4.827,4.827,1,1,1,0.25,26.83955562,3.117165517,0.61807097,,158.7559361
4.836,4.836,1,1,1,0.25,26.83765636,3.019946558,0.614981276,,153.8046152
4.845,4.845,1,1,1,0.25,26.83596729,2.924582677,0.611321832,,148.9477726
4.854,4.854,1,1,1,0.25,26.83418084,2.829589353,0.60793499,,144.1098024
4.863,4.863,1,1,1,0.25,26.83221443,2.736152255,0.605056166,,139.35109
4.872,4.872,1,1,1,0.25,26.83159647,2.639338185,0.602800792,,134.42039
4.881,4.881,1,1,1,0.25,26.82964755,2.546965914,0.602688512,,129.7159088
4.89,4.89,1,1,1,0.25,26.82696038,2.450801809,0.60214081,,124.8183112
4.899,4.899,1,1,1,0.25,26.82600136,2.353627306,0.599209302,,119.8692544
4.908,4.908,1,1,1,0.25,26.823925,2.257483779,0.595990924,,114.9727047
4.917,4.917,1,1,1,0.25,26.82226025,2.159590223,0.59235016,,109.9870269
4.926,4.926,1,1,1,0.25,26.82051887,2.062910754,0.589118144,,105.063182
4.935,4.935,1,1,1,0.25,26.81847449,1.963535667,0.58677348,,100.0020504
4.944,4.944,1,1,1,0.25,26.81663431,1.862937251,0.585608255,,94.87861511
4.953,4.953,1,1,1,0.25,26.81457904,1.760919278,0.585453369,,89.68288241
4.962,4.962,1,1,1,0.25,26.81332607,1.658000131,0.583365226,,84.44125329
4.971,4.971,1,1,1,0.25,26.81070581,1.554542572,0.580469728,,79.17220308
4.98,4.98,1,1,1,0.25,26.80877805,1.449324822,0.576270712,,73.81350707
4.989,4.989,1,1,1,0.25,26.80651858,1.343077511,0.573030869,,68.40237596
4.998,4.998,1,1,1,0.25,26.80505792,1.235027446,0.569877865,,62.8994313
5.007,5.007,1,1,1,0.25,26.80357154,1.128184582,0.567765785,,57.45796895
5.016,5.016,1,1,1,0.25,26.8003134,1.018818079,0.567372746,,51.88797871
5.025,5.025,1,1,1,0.25,26.79926385,0.909953969,0.566172613,,46.3435751
5.034,5.034,1,1,1,0.25,26.79672165,0.798939438,0.563215805,,40.68965143
5.043,5.043,1,1,1,0.25,26.79522592,0.688827526,0.558978298,,35.08169783
5.052,5.052,1,1,1,0.25,26.79232053,0.576414398,0.555754797,,29.35654421
5.061,5.061,1,1,1,0.25,26.790691,0.466329941,0.55259811,,23.74998888
5.07,5.07,1,1,1,0.25,26.78831968,0.352073287,0.549412492,,17.93094524
5.079,5.079,1,1,1,0.25,26.78617828,0.233827291,0.548811615,,11.90872612
5.088,5.088,1,1,1,0.25,26.78341282,0.119532316,0.547873647,,6.087730885
5.097,5.097,1,1,1,0.25,26.78178225,0.005467514,0.546101194,,0.278458213
5.106,5.106,1,1,1,0.25,26.77953748,-0.10771323,0.542145889,,-5.48578974
5.115,5.115,1,1,1,0.25,26.77671916,-0.219724755,0.538282858,,-11.19048988
5.124,5.124,1,1,1,0.25,26.77463449,-0.333655567,0.535096363,,-16.99293849
5.133,5.133,1,1,1,0.25,26.77251026,-0.448559473,0.53155236,,-22.84494634
5.142,5.142,1,1,1,0.25,26.77010544,-0.562492103,0.529785576,,-28.64748758
5.151,5.151,1,1,1,0.25,26.76834398,-0.678719089,0.529230988,,-34.56687934
5.16,5.16,1,1,1,0.25,26.76595438,-0.796472731,0.527396038,,-40.5640231
5.169,5.169,1,1,1,0.25,26.76294897,-0.912386751,0.523844663,,-46.46747568
5.178,5.178,1,1,1,0.25,26.76131933,-1.029519049,0.519303152,,-52.43297463
5.187,5.187,1,1,1,0.25,26.75971226,-1.145286038,0.515150013,,-58.32893896
5.196,5.196,1,1,1,0.25,26.75691279,-1.262002787,0.51155262,,-64.27327416
5.205,5.205,1,1,1,0.25,26.75498507,-1.365018101,0.508165404,,-69.51980101
5.214,5.214,1,1,1,0.25,26.75316224,-1.453619153,0.508374106,,-74.03221556
5.223,5.223,1,1,1,0.25,26.75044395,-1.585256642,0.503829288,,-80.73645781
5.232,5.232,1,1,1,0.25,26.74866279,-1.714765505,0.500676443,,-87.33229004
5.241,5.241,1,1,1,0.25,26.74586418,-1.844876043,0.497384345,,-93.95876533
5.25,5.25,1,1,1,0.25,26.74356282,-1.974080697,0.492621926,,-100.5391043
5.259,5.259,1,1,1,0.25,26.74090307,-2.1011842,0.488029513,,-107.0124326
5.268,5.268,1,1,1,0.25,26.73816245,-2.226617744,0.483104165,,-113.4007105
5.277,5.277,1,1,1,0.25,26.73560057,-2.350739126,0.481716925,,-119.7221606
5.286,5.286,1,1,1,0.25,26.73312987,-2.472590518,0.480294413,,-125.928001
5.295,5.295,1,1,1,0.25,26.73056311,-2.59207367,0.47743017,,-132.013228
5.304,5.304,1,1,1,0.25,26.72803068,-2.708304639,0.474221629,,-137.9328226
5.313,5.313,1,1,1,0.25,26.72547729,-2.825260963,0.46900309,,-143.8893593
5.322,5.322,1,1,1,0.25,26.72222097,-2.943453073,0.466313547,,-149.908834
5.331,5.331,1,1,1,0.25,26.72063937,-3.058873956,0.462415229,,-155.7871713
5.34,5.34,1,1,1,0.25,26.71749183,-3.178074302,0.458923216,,-161.8579951
5.349,5.349,1,1,1,0.25,26.71519745,-3.296958635,0.458360907,,-167.9127244
5.358,5.358,1,1,1,0.25,26.71172067,-3.415153893,0.45615399,,-173.9323595
5.367,5.367,1,1,1,0.25,26.7096269,-3.532242542,0.453233722,,-179.8956354
5.376,5.376,1,1,1,0.25,26.70593813,-3.652915118,0.448205701,,-186.0414393
5.385,5.385,1,1,1,0.25,26.70441409,-3.772079691,0.444192505,,-192.1104411
5.394,5.394,1,1,1,0.25,26.70074069,-3.890790828,0.440006375,,-198.1563497
5.403,5.403,1,1,1,0.25,26.69744827,-4.009419254,0.436205913,,-204.1980458
5.412,5.412,1,1,1,0.25,26.69460915,-4.128376547,0.434136783,,-210.256491
5.421,5.421,1,1,1,0.25,26.69198607,-4.244932801,0.432530928,,-216.1926523
5.43,5.43,1,1,1,0.25,26.68882664,-4.363902396,0.429628539,,-222.251724
5.439,5.439,1,1,1,0.25,26.68584899,-4.481666447,0.424097801,,-228.2493979
5.448,5.448,1,1,1,0.25,26.68312147,-4.60125143,0.419213403,,-234.339811
5.457,5.457,1,1,1,0.25,26.6805039,-4.723052603,0.413947506,,-240.5430939
5.466,5.466,1,1,1,0.25,26.67813845,-4.844341296,0.408848105,,-246.7202763
5.475,5.475,1,1,1,0.25,26.67556091,-4.96224755,0.405765789,,-252.7251924
5.484,5.484,1,1,1,0.25,26.67227324,-5.078678104,0.4027814,,-258.6549519
5.493,5.493,1,1,1,0.25,26.67002439,-5.194908132,0.400079422,,-264.5744986
5.502,5.502,1,1,1,0.25,26.6672697,-5.310110287,0.394463094,,-270.4416962
5.511,5.511,1,1,1,0.25,26.66495328,-5.422380907,0.388862042,,-276.1595919
5.52,5.52,1,1,1,0.25,26.66139073,-5.533555479,0.383377819,,-281.8216664
5.529,5.529,1,1,1,0.25,26.65971726,-5.646907118,0.377082702,,-287.5946179
5.538,5.538,1,1,1,0.25,26.65654789,-5.76086923,0.372868376,,-293.3986606
5.547,5.547,1,1,1,0.25,26.654344,-5.872736421,0.36947839,,-299.0960099
5.556,5.556,1,1,1,0.25,26.65067951,-5.982313036,0.366164476,,-304.676701
5.565,5.565,1,1,1,0.25,26.64905865,-6.089874002,0.361053109,,-310.1547361
5.574,5.574,1,1,1,0.25,26.64638217,-6.19386258,0.354438439,,-315.4508309
5.583,5.583,1,1,1,0.25,26.64391874,-6.298069381,0.348529636,,-320.7580396
5.592,5.592,1,1,1,0.25,26.6410537,-6.399678592,0.342254301,,-325.9329543
5.601,5.601,1,1,1,0.25,26.63912469,-6.500593166,0.337189805,,-331.0724913
5.61,5.61,1,1,1,0.25,26.63727659,-6.599407334,0.331721104,,-336.1050556
5.619,5.619,1,1,1,0.25,26.63447813,-6.696984008,0.329310132,,-341.0745948
5.628,5.628,1,1,1,0.25,26.63222851,-6.791035859,0.32474068,,-345.8646162
5.637,5.637,1,1,1,0.25,26.62988747,-6.882921047,0.318724277,,-350.5442904
5.646,5.646,1,1,1,0.25,26.62807679,-6.972793639,0.312376728,,-355.1214639
5.655,5.655,1,1,1,0.25,26.62598368,-7.059437652,0.306070758,,-359.5342073
5.664,5.664,1,1,1,0.25,26.62355265,-7.145804121,0.300325043,,-363.9328154
5.673,5.673,1,1,1,0.25,26.6217656,-7.229234759,0.294969607,,-368.1819029
5.682,5.682,1,1,1,0.25,26.61997246,-7.309324254,0.292472603,,-372.2608274
5.691,5.691,1,1,1,0.25,26.61751932,-7.391102934,0.288885011,,-376.4257814
5.7,5.7,1,1,1,0.25,26.61579205,-7.468441124,0.282790229,,-380.3645831
5.709,5.709,1,1,1,0.25,26.61385245,-7.54490807,0.277489828,,-384.2590126
5.718,5.718,1,1,1,0.25,26.61234017,-7.619513016,0.27032236,,-388.0586113
5.727,5.727,1,1,1,0.25,26.61018349,-7.692638446,0.265512452,,-391.7828589
5.736,5.736,1,1,1,0.25,26.60791983,-7.762727016,0.25973924,,-395.3524405
5.745,5.745,1,1,1,0.25,26.60642814,-7.831990211,0.256687418,,-398.879986
5.754,5.754,1,1,1,0.25,26.60489989,-7.899369612,0.253551846,,-402.3115907
5.763,5.763,1,1,1,0.25,26.60341159,-7.965363705,0.249424778,,-405.6726423
