Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Stress
25.606,5.606,3,3,1,2.5,28.3216184,-10.10831641,-0.339978579,-514.8123362
25.607,5.607,3,3,1,2.5,28.32139572,-10.11017496,-0.339931715,-514.9069912
25.608,5.608,3,3,1,2.5,28.32118887,-10.11202047,-0.340946112,-515.0009822
25.609,5.609,3,3,1,2.5,28.32118878,-10.11340916,-0.342195574,-515.0717078
25.61,5.61,3,3,1,2.5,28.32097327,-10.1143552,-0.34347225,-515.1198891
25.611,5.611,3,3,1,2.5,28.32095185,-10.11555037,-0.344867948,-515.1807585
25.612,5.612,3,3,1,2.5,28.32097746,-10.11710176,-0.346132908,-515.2597705
25.613,5.613,3,3,1,2.5,28.32068084,-10.11845013,-0.346066169,-515.3284423
25.614,5.614,3,3,1,2.5,28.32060894,-10.11954444,-0.345085543,-515.3841748
25.615,5.615,3,3,1,2.5,28.32054039,-10.12088852,-0.344912335,-515.4526285
25.616,5.616,3,3,1,2.5,28.32051329,-10.1228225,-0.345860291,-515.5511255
25.617,5.617,3,3,1,2.5,28.32050314,-10.12454405,-0.347201638,-515.6388033
25.618,5.618,3,3,1,2.5,28.32043283,-10.12544874,-0.348456856,-515.6848786
25.619,5.619,3,3,1,2.5,28.32002761,-10.12671953,-0.349646192,-515.7495994
25.62,5.62,3,3,1,2.5,28.31951063,-10.12859978,-0.350735951,-515.8453596
25.621,5.621,3,3,1,2.5,28.31940269,-10.13045013,-0.350660086,-515.9395972
25.622,5.622,3,3,1,2.5,28.31938136,-10.13238719,-0.349785443,-516.0382508
25.623,5.623,3,3,1,2.5,28.3188981,-10.13368107,-0.349662267,-516.1041479
25.624,5.624,3,3,1,2.5,28.31825996,-10.13484253,-0.350672547,-516.1633002
25.625,5.625,3,3,1,2.5,28.31808971,-10.13618186,-0.352040902,-516.2315119
25.626,5.626,3,3,1,2.5,28.31846885,-10.13760269,-0.353150759,-516.303874
25.627,5.627,3,3,1,2.5,28.31864124,-10.13928475,-0.354134478,-516.3895407
25.628,5.628,3,3,1,2.5,28.31820361,-10.14054073,-0.355280619,-516.4535073
25.629,5.629,3,3,1,2.5,28.31768841,-10.14152411,-0.355820525,-516.5035906
25.63,5.63,3,3,1,2.5,28.3174905,-10.14340846,-0.355227813,-516.5995595
25.631,5.631,3,3,1,2.5,28.31765804,-10.14587758,-0.354898665,-516.7253109
25.632,5.632,3,3,1,2.5,28.31784328,-10.14794568,-0.355498157,-516.8306381
25.633,5.633,3,3,1,2.5,28.31764091,-10.14876105,-0.356710441,-516.8721647
25.634,5.634,3,3,1,2.5,28.31723578,-10.14924152,-0.358090159,-516.8966348
25.635,5.635,3,3,1,2.5,28.31708826,-10.15021484,-0.359209236,-516.9462059
25.636,5.636,3,3,1,2.5,28.31742223,-10.15166175,-0.360192508,-517.019896
25.637,5.637,3,3,1,2.5,28.31755253,-10.15353426,-0.360602159,-517.1152625
25.638,5.638,3,3,1,2.5,28.31704877,-10.15555775,-0.359904785,-517.2183178
25.639,5.639,3,3,1,2.5,28.31629366,-10.15742505,-0.359378085,-517.3134187
25.64,5.64,3,3,1,2.5,28.31579745,-10.15831782,-0.359990522,-517.3588869
25.641,5.641,3,3,1,2.5,28.31589486,-10.15866864,-0.361458566,-517.3767544
25.642,5.642,3,3,1,2.5,28.31618944,-10.15944853,-0.362920184,-517.4164739
25.643,5.643,3,3,1,2.5,28.31596583,-10.16118741,-0.363993905,-517.5050339
25.644,5.644,3,3,1,2.5,28.3155283,-10.16308442,-0.365069322,-517.6016479
25.645,5.645,3,3,1,2.5,28.31520354,-10.16469542,-0.365633182,-517.6836956
25.646,5.646,3,3,1,2.5,28.31541235,-10.16632849,-0.364957377,-517.7668673
25.647,5.647,3,3,1,2.5,28.31554748,-10.1678255,-0.364292711,-517.8431093
25.648,5.648,3,3,1,2.5,28.31520494,-10.16907617,-0.364767611,-517.9068056
25.649,5.649,3,3,1,2.5,28.31486426,-10.17020019,-0.366146192,-517.9640511
25.65,5.65,3,3,1,2.5,28.314522,-10.17141649,-0.367568564,-518.0259971
25.651,5.651,3,3,1,2.5,28.31423366,-10.17256435,-0.368764885,-518.0844569
25.652,5.652,3,3,1,2.5,28.31392502,-10.17331211,-0.369884092,-518.12254
25.653,5.653,3,3,1,2.5,28.31385639,-10.1741611,-0.370622519,-518.1657789
25.654,5.654,3,3,1,2.5,28.31401518,-10.17566612,-0.3701845,-518.2424288
25.655,5.655,3,3,1,2.5,28.31425592,-10.17816225,-0.369555149,-518.3695557
25.656,5.656,3,3,1,2.5,28.31414575,-10.1801523,-0.369801186,-518.4709081
25.657,5.657,3,3,1,2.5,28.31342509,-10.18113643,-0.370790269,-518.5210293
25.658,5.658,3,3,1,2.5,28.31291333,-10.18211311,-0.372005086,-518.5707711
25.659,5.659,3,3,1,2.5,28.31311962,-10.18330744,-0.373201855,-518.6315978
25.66,5.66,3,3,1,2.5,28.31350798,-10.18446991,-0.374405906,-518.6908022
25.661,5.661,3,3,1,2.5,28.31357094,-10.18571071,-0.375465173,-518.7539957
25.662,5.662,3,3,1,2.5,28.31310397,-10.18757438,-0.375236385,-518.8489116
25.663,5.663,3,3,1,2.5,28.31259565,-10.18969556,-0.374332033,-518.9569424
25.664,5.664,3,3,1,2.5,28.31250019,-10.19128533,-0.374280605,-519.0379086
25.665,5.665,3,3,1,2.5,28.31253344,-10.19181293,-0.375358313,-519.0647788
25.666,5.666,3,3,1,2.5,28.3125787,-10.19191304,-0.376780517,-519.0698777
25.667,5.667,3,3,1,2.5,28.31214033,-10.19268464,-0.378043931,-519.109175
25.668,5.668,3,3,1,2.5,28.31176128,-10.19432545,-0.379138421,-519.1927405
25.669,5.669,3,3,1,2.5,28.31190648,-10.19612765,-0.379943531,-519.2845259
25.67,5.67,3,3,1,2.5,28.31230089,-10.19785255,-0.379710626,-519.3723745
25.671,5.671,3,3,1,2.5,28.31235519,-10.1991361,-0.379124917,-519.4377451
25.672,5.672,3,3,1,2.5,28.31170149,-10.20045085,-0.379365906,-519.5047047
25.673,5.673,3,3,1,2.5,28.31100896,-10.20140871,-0.380237307,-519.5534883
25.674,5.674,3,3,1,2.5,28.3106776,-10.20219931,-0.381337795,-519.5937532
25.675,5.675,3,3,1,2.5,28.31057068,-10.20319453,-0.382502135,-519.6444389
25.676,5.676,3,3,1,2.5,28.3106586,-10.20442778,-0.383688044,-519.7072482
25.677,5.677,3,3,1,2.5,28.31056621,-10.20629453,-0.384801906,-519.8023207
25.678,5.678,3,3,1,2.5,28.31020588,-10.20855857,-0.384829547,-519.9176275
25.679,5.679,3,3,1,2.5,28.30992555,-10.21073963,-0.384017751,-520.0287082
25.68,5.68,3,3,1,2.5,28.31001086,-10.21198202,-0.383856948,-520.0919824
25.681,5.681,3,3,1,2.5,28.31019778,-10.21281946,-0.384676345,-520.1346331
25.682,5.682,3,3,1,2.5,28.30993943,-10.21389719,-0.385793801,-520.1895213
25.683,5.683,3,3,1,2.5,28.30969123,-10.21526875,-0.386933535,-520.2593742
25.684,5.684,3,3,1,2.5,28.30935037,-10.21685563,-0.388089195,-520.3401933
25.685,5.685,3,3,1,2.5,28.30881765,-10.21850388,-0.389193445,-520.4241383
25.686,5.686,3,3,1,2.5,28.30878915,-10.22012141,-0.389466695,-520.5065179
25.687,5.687,3,3,1,2.5,28.30873691,-10.22154698,-0.388699137,-520.5791219
25.688,5.688,3,3,1,2.5,28.30852065,-10.22274252,-0.388290901,-520.6400102
25.689,5.689,3,3,1,2.5,28.30836549,-10.22394709,-0.389007051,-520.7013586
25.69,5.69,3,3,1,2.5,28.30829639,-10.22488615,-0.390399117,-520.7491841
25.691,5.691,3,3,1,2.5,28.3084536,-10.2258876,-0.39180873,-520.8001876
25.692,5.692,3,3,1,2.5,28.30842063,-10.22686902,-0.392953865,-520.8501713
25.693,5.693,3,3,1,2.5,28.30822049,-10.22839621,-0.393885374,-520.9279501
25.694,5.694,3,3,1,2.5,28.30792246,-10.23087651,-0.394140556,-521.0542706
25.695,5.695,3,3,1,2.5,28.30770547,-10.23290372,-0.39343439,-521.1575156
25.696,5.696,3,3,1,2.5,28.30791799,-10.23437744,-0.393151715,-521.2325718
25.697,5.697,3,3,1,2.5,28.3078148,-10.23537079,-0.394017212,-521.2831626
25.698,5.698,3,3,1,2.5,28.30731208,-10.23623087,-0.395364258,-521.326966
25.699,5.699,3,3,1,2.5,28.3069673,-10.23755763,-0.396546498,-521.3945374
25.7,5.7,3,3,1,2.5,28.30693796,-10.23917394,-0.397532359,-521.4768554
25.701,5.701,3,3,1,2.5,28.30711631,-10.24111435,-0.398645308,-521.5756797
25.702,5.702,3,3,1,2.5,28.30704264,-10.24337383,-0.399360824,-521.6907542
25.703,5.703,3,3,1,2.5,28.30668353,-10.24492383,-0.398699027,-521.769695
25.704,5.704,3,3,1,2.5,28.30629162,-10.24564859,-0.397967771,-521.8066065
25.705,5.705,3,3,1,2.5,28.30612827,-10.24619443,-0.398550481,-521.8344063
25.706,5.706,3,3,1,2.5,28.30617595,-10.24719281,-0.399988405,-521.8852533
25.707,5.707,3,3,1,2.5,28.30617614,-10.24825936,-0.401342884,-521.9395723
25.708,5.708,3,3,1,2.5,28.30618871,-10.2493519,-0.402481072,-521.9952146
25.709,5.709,3,3,1,2.5,28.30606019,-10.25113715,-0.403395109,-522.0861367
25.71,5.71,3,3,1,2.5,28.30600375,-10.25307765,-0.403695721,-522.1849658
25.711,5.711,3,3,1,2.5,28.30600413,-10.25502598,-0.403027814,-522.2841933
25.712,5.712,3,3,1,2.5,28.30552608,-10.25640937,-0.40257981,-522.3546486
25.713,5.713,3,3,1,2.5,28.30499643,-10.25715657,-0.403193515,-522.3927032
25.714,5.714,3,3,1,2.5,28.3047637,-10.25775,-0.404416658,-522.4229267
25.715,5.715,3,3,1,2.5,28.30477897,-10.25911355,-0.405693017,-522.4923717
25.716,5.716,3,3,1,2.5,28.30488086,-10.26118612,-0.406955536,-522.5979266
25.717,5.717,3,3,1,2.5,28.30491373,-10.26328877,-0.408300664,-522.7050136
25.718,5.718,3,3,1,2.5,28.30488291,-10.26438884,-0.409030337,-522.7610401
25.719,5.719,3,3,1,2.5,28.30457585,-10.26493078,-0.408261474,-522.7886407
25.72,5.72,3,3,1,2.5,28.30417491,-10.26636474,-0.407473203,-522.8616715
25.721,5.721,3,3,1,2.5,28.30400579,-10.26799046,-0.407833997,-522.9444686
25.722,5.722,3,3,1,2.5,28.30366148,-10.26900243,-0.409034416,-522.9960081
25.723,5.723,3,3,1,2.5,28.30370599,-10.26969729,-0.41038407,-523.031397
25.724,5.724,3,3,1,2.5,28.30369845,-10.27088156,-0.411600564,-523.0917114
25.725,5.725,3,3,1,2.5,28.30348508,-10.27319357,-0.412776936,-523.209461
25.726,5.726,3,3,1,2.5,28.3032787,-10.2756246,-0.413504727,-523.3332724
25.727,5.727,3,3,1,2.5,28.30315419,-10.27718866,-0.412897747,-523.4129295
25.728,5.728,3,3,1,2.5,28.30326026,-10.27761241,-0.412174538,-523.434511
25.729,5.729,3,3,1,2.5,28.30302818,-10.2783381,-0.41251611,-523.4714699
25.73,5.73,3,3,1,2.5,28.30278641,-10.27993141,-0.413750969,-523.5526163
25.731,5.731,3,3,1,2.5,28.30277784,-10.28127559,-0.415116437,-523.6210748
25.732,5.732,3,3,1,2.5,28.30265993,-10.28188039,-0.416126363,-523.651877
25.733,5.733,3,3,1,2.5,28.30259288,-10.28273189,-0.417208318,-523.695244
25.734,5.734,3,3,1,2.5,28.30223124,-10.28462136,-0.4182267,-523.7914737
25.735,5.735,3,3,1,2.5,28.3018386,-10.28697174,-0.417858809,-523.9111776
25.736,5.736,3,3,1,2.5,28.30131231,-10.28863657,-0.417002998,-523.9959668
25.737,5.737,3,3,1,2.5,28.30122197,-10.28935499,-0.417118818,-524.0325557
25.738,5.738,3,3,1,2.5,28.30158146,-10.28980203,-0.418173093,-524.055323
25.739,5.739,3,3,1,2.5,28.30147529,-10.29083617,-0.419513695,-524.1079914
25.74,5.74,3,3,1,2.5,28.30117978,-10.29201197,-0.420661662,-524.1678741
25.741,5.741,3,3,1,2.5,28.30095235,-10.29319186,-0.421782732,-524.2279655
25.742,5.742,3,3,1,2.5,28.30093512,-10.29484011,-0.422682855,-524.3119105
25.743,5.743,3,3,1,2.5,28.30115175,-10.29660255,-0.42237211,-524.4016705
25.744,5.744,3,3,1,2.5,28.30073042,-10.29806882,-0.421693567,-524.4763473
25.745,5.745,3,3,1,2.5,28.3000215,-10.29870408,-0.421949327,-524.5087005
25.746,5.746,3,3,1,2.5,28.29980729,-10.29932303,-0.423063356,-524.5402238
25.747,5.747,3,3,1,2.5,28.30023468,-10.30092714,-0.424364619,-524.6219204
25.748,5.748,3,3,1,2.5,28.3005463,-10.30310532,-0.425503775,-524.7328541
25.749,5.749,3,3,1,2.5,28.30025731,-10.30486012,-0.426625293,-524.8222252
25.75,5.75,3,3,1,2.5,28.30002028,-10.30587852,-0.427624583,-524.874092
25.751,5.751,3,3,1,2.5,28.29961982,-10.30629147,-0.427363422,-524.8951232
25.752,5.752,3,3,1,2.5,28.29936957,-10.30680891,-0.426457338,-524.9214764
25.753,5.753,3,3,1,2.5,28.29936855,-10.30768873,-0.426434856,-524.9662853
25.754,5.754,3,3,1,2.5,28.29925995,-10.30939203,-0.427558944,-525.0530334
25.755,5.755,3,3,1,2.5,28.29914596,-10.31118007,-0.428986028,-525.1440979
25.756,5.756,3,3,1,2.5,28.29881795,-10.31217929,-0.430221576,-525.1949875
25.757,5.757,3,3,1,2.5,28.29848472,-10.31319173,-0.431320947,-525.2465507
25.758,5.758,3,3,1,2.5,28.29840034,-10.31504152,-0.432035029,-525.3407599
25.759,5.759,3,3,1,2.5,28.29853939,-10.31667795,-0.431593768,-525.4241024
25.76,5.76,3,3,1,2.5,28.29861213,-10.31803796,-0.430822019,-525.4933672
25.761,5.761,3,3,1,2.5,28.29816816,-10.31939108,-0.431009401,-525.562281
25.762,5.762,3,3,1,2.5,28.29767242,-10.32051016,-0.43229837,-525.6192751
25.763,5.763,3,3,1,2.5,28.2977731,-10.32150155,-0.433818437,-525.6697663
25.764,5.764,3,3,1,2.5,28.29820653,-10.32262864,-0.434919894,-525.7271684
25.765,5.765,3,3,1,2.5,28.29830842,-10.32387903,-0.435907096,-525.7908504
25.766,5.766,3,3,1,2.5,28.2977392,-10.32522051,-0.436889809,-525.8591713
25.767,5.767,3,3,1,2.5,28.29698054,-10.32659216,-0.436717719,-525.9290289
25.768,5.768,3,3,1,2.5,28.29639539,-10.32757787,-0.435872059,-525.9792308
25.769,5.769,3,3,1,2.5,28.29642585,-10.32826761,-0.435904935,-526.0143588
25.77,5.77,3,3,1,2.5,28.29689123,-10.32989221,-0.436894819,-526.097099
25.771,5.771,3,3,1,2.5,28.29685938,-10.33174777,-0.438162964,-526.1916023
25.772,5.772,3,3,1,2.5,28.29676885,-10.33280464,-0.439407639,-526.2454279
25.773,5.773,3,3,1,2.5,28.29706715,-10.33366658,-0.440544039,-526.2893261
25.774,5.774,3,3,1,2.5,28.29709919,-10.33453261,-0.441401731,-526.333433
25.775,5.775,3,3,1,2.5,28.29670897,-10.33569165,-0.441121086,-526.392462
25.776,5.776,3,3,1,2.5,28.2960101,-10.33742521,-0.440192278,-526.4807517
25.777,5.777,3,3,1,2.5,28.29546016,-10.33904254,-0.440211557,-526.5631219
25.778,5.778,3,3,1,2.5,28.29502001,-10.34009801,-0.441317745,-526.6168764
25.779,5.779,3,3,1,2.5,28.29511547,-10.34058305,-0.442538094,-526.6415789
25.78,5.78,3,3,1,2.5,28.29536693,-10.34063697,-0.443712454,-526.6443252
25.781,5.781,3,3,1,2.5,28.29504991,-10.34158031,-0.444994234,-526.692369
25.782,5.782,3,3,1,2.5,28.29466574,-10.3437827,-0.446151495,-526.8045359
25.783,5.783,3,3,1,2.5,28.29455594,-10.34586094,-0.446038246,-526.9103801
25.784,5.784,3,3,1,2.5,28.29495026,-10.34694621,-0.445234105,-526.9656524
25.785,5.785,3,3,1,2.5,28.29518728,-10.34790501,-0.445219334,-527.0144835
25.786,5.786,3,3,1,2.5,28.29466537,-10.34881119,-0.446065217,-527.0606348
25.787,5.787,3,3,1,2.5,28.29427375,-10.34979988,-0.44735888,-527.1109884
25.788,5.788,3,3,1,2.5,28.29426853,-10.35093199,-0.448598024,-527.1686466
25.789,5.789,3,3,1,2.5,28.29456404,-10.35219906,-0.449636467,-527.2331777
25.79,5.79,3,3,1,2.5,28.29459393,-10.3532739,-0.450656656,-527.2879188
25.791,5.791,3,3,1,2.5,28.29381572,-10.35462935,-0.450777188,-527.3569511
25.792,5.792,3,3,1,2.5,28.29300864,-10.35623206,-0.450031403,-527.4385766
25.793,5.793,3,3,1,2.5,28.29266684,-10.35734639,-0.449900776,-527.4953289
25.794,5.794,3,3,1,2.5,28.29295723,-10.35802085,-0.45076998,-527.529679
25.795,5.795,3,3,1,2.5,28.29324473,-10.3585544,-0.45205025,-527.5568527
25.796,5.796,3,3,1,2.5,28.29312468,-10.3592651,-0.45332117,-527.593048
25.797,5.797,3,3,1,2.5,28.29292566,-10.36089594,-0.454550572,-527.676106
25.798,5.798,3,3,1,2.5,28.29279918,-10.3633482,-0.455604047,-527.8009988
25.799,5.799,3,3,1,2.5,28.2929223,-10.36519604,-0.45556061,-527.8951084
25.8,5.8,3,3,1,2.5,28.29283979,-10.36612308,-0.454603899,-527.9423221
25.801,5.801,3,3,1,2.5,28.29247322,-10.36694553,-0.45428142,-527.9842092
25.802,5.802,3,3,1,2.5,28.29214334,-10.36777766,-0.455138031,-528.0265895
25.803,5.803,3,3,1,2.5,28.29175061,-10.36896948,-0.456520692,-528.0872881
25.804,5.804,3,3,1,2.5,28.29166548,-10.3700039,-0.457668118,-528.1399707
25.805,5.805,3,3,1,2.5,28.29202265,-10.37087794,-0.458659772,-528.1844855
25.806,5.806,3,3,1,2.5,28.29241073,-10.37217434,-0.459681917,-528.2505106
25.807,5.807,3,3,1,2.5,28.29216421,-10.37379,-0.459920559,-528.3327955
25.808,5.808,3,3,1,2.5,28.29155512,-10.37527872,-0.459218547,-528.4086153
25.809,5.809,3,3,1,2.5,28.29135899,-10.37629731,-0.458992217,-528.4604915
25.81,5.81,3,3,1,2.5,28.29124285,-10.37698602,-0.459767208,-528.4955674
25.811,5.811,3,3,1,2.5,28.29110511,-10.37805444,-0.461001117,-528.5499812
25.812,5.812,3,3,1,2.5,28.29093579,-10.37931154,-0.462268256,-528.6140048
25.813,5.813,3,3,1,2.5,28.29058561,-10.38050307,-0.463521443,-528.6746891
25.814,5.814,3,3,1,2.5,28.29053514,-10.38177786,-0.464522783,-528.7396139
25.815,5.815,3,3,1,2.5,28.29090878,-10.38315203,-0.464419853,-528.8095996
25.816,5.816,3,3,1,2.5,28.2910794,-10.38435707,-0.463523865,-528.8709717
25.817,5.817,3,3,1,2.5,28.29061896,-10.38507279,-0.463405382,-528.9074231
25.818,5.818,3,3,1,2.5,28.28984363,-10.38540537,-0.464358516,-528.924361
25.819,5.819,3,3,1,2.5,28.28934165,-10.38628006,-0.465790201,-528.968909
25.82,5.82,3,3,1,2.5,28.28897703,-10.3880493,-0.467134956,-529.0590153
25.821,5.821,3,3,1,2.5,28.28916339,-10.38953224,-0.468114503,-529.1345411
25.822,5.822,3,3,1,2.5,28.28937899,-10.39061975,-0.468881745,-529.1899273
25.823,5.823,3,3,1,2.5,28.28914449,-10.39207466,-0.469042882,-529.2640254
25.824,5.824,3,3,1,2.5,28.28879468,-10.39372245,-0.468385294,-529.3479466
25.825,5.825,3,3,1,2.5,28.28840781,-10.39491007,-0.468135923,-529.4084317
25.826,5.826,3,3,1,2.5,28.28834653,-10.39522076,-0.468812175,-529.424255
25.827,5.827,3,3,1,2.5,28.28847505,-10.39541019,-0.470020361,-529.4339026
25.828,5.828,3,3,1,2.5,28.28828245,-10.39618868,-0.471278187,-529.4735509
25.829,5.829,3,3,1,2.5,28.28812795,-10.39779605,-0.472487751,-529.5554136
25.83,5.83,3,3,1,2.5,28.28807291,-10.39948687,-0.473572202,-529.6415261
25.831,5.831,3,3,1,2.5,28.28815607,-10.40097363,-0.473922901,-529.7172464
25.832,5.832,3,3,1,2.5,28.28798909,-10.40223241,-0.473185312,-529.7813553
25.833,5.833,3,3,1,2.5,28.28769637,-10.40302599,-0.472699497,-529.821772
25.834,5.834,3,3,1,2.5,28.28747258,-10.40402465,-0.473348647,-529.8726332
25.835,5.835,3,3,1,2.5,28.2873936,-10.40534256,-0.474552382,-529.939754
25.836,5.836,3,3,1,2.5,28.28746866,-10.4064377,-0.475704409,-529.9955291
25.837,5.837,3,3,1,2.5,28.28727458,-10.40720055,-0.476721488,-530.0343806
25.838,5.838,3,3,1,2.5,28.28692785,-10.40811548,-0.477764644,-530.0809777
25.839,5.839,3,3,1,2.5,28.28671411,-10.4094916,-0.478252321,-530.151063
25.84,5.84,3,3,1,2.5,28.28645008,-10.41058768,-0.477557182,-530.2068856
25.841,5.841,3,3,1,2.5,28.2863888,-10.41152915,-0.477002189,-530.2548344
25.842,5.842,3,3,1,2.5,28.2862559,-10.41296124,-0.47763627,-530.3277704
25.843,5.843,3,3,1,2.5,28.28591205,-10.41433336,-0.478956029,-530.3976518
25.844,5.844,3,3,1,2.5,28.28567987,-10.41531786,-0.480172336,-530.447792
25.845,5.845,3,3,1,2.5,28.28557519,-10.4160686,-0.481250938,-530.4860269
25.846,5.846,3,3,1,2.5,28.28591038,-10.41709632,-0.482361466,-530.5383679
25.847,5.847,3,3,1,2.5,28.2862301,-10.41824939,-0.48284268,-530.5970933
25.848,5.848,3,3,1,2.5,28.28631643,-10.41934984,-0.482219961,-530.6531388
25.849,5.849,3,3,1,2.5,28.28587294,-10.42081285,-0.481773242,-530.7276495
25.85,5.85,3,3,1,2.5,28.28527084,-10.42166231,-0.482329316,-530.7709122
25.851,5.851,3,3,1,2.5,28.28524783,-10.42222241,-0.483546201,-530.7994377
25.852,5.852,3,3,1,2.5,28.28532103,-10.42293897,-0.484788474,-530.8359318
25.853,5.853,3,3,1,2.5,28.28537505,-10.42419756,-0.485933591,-530.9000312
25.854,5.854,3,3,1,2.5,28.28513253,-10.42561866,-0.487045627,-530.9724075
25.855,5.855,3,3,1,2.5,28.2847832,-10.4269064,-0.487542693,-531.0379915
25.856,5.856,3,3,1,2.5,28.28458985,-10.42795293,-0.486861747,-531.0912907
25.857,5.857,3,3,1,2.5,28.28453854,-10.42854777,-0.486326739,-531.1215855
25.858,5.858,3,3,1,2.5,28.28443525,-10.42903382,-0.486869998,-531.1463401
25.859,5.859,3,3,1,2.5,28.28401532,-10.42970521,-0.48809465,-531.1805338
25.86,5.86,3,3,1,2.5,28.28356447,-10.43116087,-0.489324946,-531.2546698
25.861,5.861,3,3,1,2.5,28.28355916,-10.43314459,-0.490332507,-531.3556997
25.862,5.862,3,3,1,2.5,28.28352423,-10.43455508,-0.491383504,-531.4275352
25.863,5.863,3,3,1,2.5,28.28348568,-10.435778,-0.491923336,-531.489818
25.864,5.864,3,3,1,2.5,28.2832915,-10.43667896,-0.491275359,-531.5357036
25.865,5.865,3,3,1,2.5,28.28301983,-10.43713316,-0.490716994,-531.5588362
25.866,5.866,3,3,1,2.5,28.28301666,-10.43823399,-0.491131917,-531.6149006
25.867,5.867,3,3,1,2.5,28.28289457,-10.43999922,-0.492267963,-531.704803
25.868,5.868,3,3,1,2.5,28.28278616,-10.44107536,-0.493584368,-531.7596105
25.869,5.869,3,3,1,2.5,28.28254299,-10.44108523,-0.494805109,-531.7601133
25.87,5.87,3,3,1,2.5,28.28219663,-10.44144472,-0.495950114,-531.778422
25.871,5.871,3,3,1,2.5,28.28204231,-10.44247402,-0.496499967,-531.8308437
25.872,5.872,3,3,1,2.5,28.28203868,-10.44350453,-0.495729689,-531.8833271
25.873,5.873,3,3,1,2.5,28.28222215,-10.44491902,-0.494966693,-531.9553666
25.874,5.874,3,3,1,2.5,28.28213433,-10.44684434,-0.495402794,-532.0534225
25.875,5.875,3,3,1,2.5,28.28155244,-10.44856021,-0.496864691,-532.140811
25.876,5.876,3,3,1,2.5,28.28112086,-10.4488085,-0.498384368,-532.1534563
25.877,5.877,3,3,1,2.5,28.28115048,-10.44836538,-0.499389879,-532.1308882
25.878,5.878,3,3,1,2.5,28.28124491,-10.44899365,-0.500245877,-532.1628858
25.879,5.879,3,3,1,2.5,28.28098675,-10.45089653,-0.500905924,-532.2597986
25.88,5.88,3,3,1,2.5,28.28048142,-10.45284374,-0.500533674,-532.3589691
25.881,5.881,3,3,1,2.5,28.28032039,-10.45362083,-0.49991928,-532.3985463
25.882,5.882,3,3,1,2.5,28.28045338,-10.45398973,-0.50015457,-532.417334
25.883,5.883,3,3,1,2.5,28.28072011,-10.45457236,-0.501117967,-532.4470074
25.884,5.884,3,3,1,2.5,28.2804857,-10.4554465,-0.502289757,-532.491527
25.885,5.885,3,3,1,2.5,28.27976104,-10.45677476,-0.503342934,-532.5591743
25.886,5.886,3,3,1,2.5,28.27962795,-10.45820359,-0.504419506,-532.6319443
25.887,5.887,3,3,1,2.5,28.27996416,-10.4593588,-0.505168978,-532.6907788
25.888,5.888,3,3,1,2.5,28.28012332,-10.46063304,-0.504650306,-532.755675
25.889,5.889,3,3,1,2.5,28.27985911,-10.46175454,-0.503954664,-532.8127925
25.89,5.89,3,3,1,2.5,28.27971913,-10.46247818,-0.504282676,-532.8496471
25.891,5.891,3,3,1,2.5,28.2796002,-10.4633389,-0.505534988,-532.8934836
25.892,5.892,3,3,1,2.5,28.2793384,-10.46450101,-0.50688304,-532.9526691
25.893,5.893,3,3,1,2.5,28.27901766,-10.46540216,-0.50799638,-532.9985642
25.894,5.894,3,3,1,2.5,28.27864671,-10.46600239,-0.508988146,-533.029134
25.895,5.895,3,3,1,2.5,28.27856624,-10.46671933,-0.50973136,-533.0656471
25.896,5.896,3,3,1,2.5,28.2785235,-10.46763491,-0.509237405,-533.1122773
25.897,5.897,3,3,1,2.5,28.27821588,-10.46957914,-0.50830869,-533.2112961
25.898,5.898,3,3,1,2.5,28.27812182,-10.4716477,-0.508364681,-533.316647
25.899,5.899,3,3,1,2.5,28.27846305,-10.47217967,-0.50965324,-533.3437401
25.9,5.9,3,3,1,2.5,28.27859474,-10.4722104,-0.511322115,-533.3453054
25.901,5.901,3,3,1,2.5,28.27816969,-10.47289521,-0.512547735,-533.380182
